StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_1,Q3_1,Q6_1,Q8_1,Q10_1,Q12_1,Q20_1,Q5_1,Q7_1,Q9_1,Q11_1,Q13_1,Q18,Q19,Q23,Q17,Q24,Q33_1,Q34_1,Q35_1,Q36_1,Q37_1,Q31,Q14,Q15,Q16,mTurkCode
2018-03-31 16:10:03,2018-03-31 16:18:30,IP Address,173.72.56.96,100,506,True,2018-03-31 16:18:30,R_3ik8Lf56sIwzXP9,,,,,39.874099731445,-74.80899810791,anonymous,EN,1,3,3,,,,3,,,,,2,,,,,True,,,4,4,,Yes,> 2 years of graduate school,"$100,000 - $150,000",Female,2655543
2018-03-31 16:15:09,2018-03-31 16:18:45,IP Address,98.195.126.44,100,215,True,2018-03-31 16:18:45,R_r0x08kYL5LLh6sV,,,,,29.739700317383,-95.830200195312,anonymous,EN,4,4,2,,,4,,,,3,,,,True,,,,4,,,3,,Yes,Other,"$50,000 - $100,000",Male,7597334
2018-03-31 16:17:22,2018-03-31 16:18:51,IP Address,99.111.118.15,100,88,True,2018-03-31 16:18:51,R_2y3nZRVFltqaN66,,,,,43.133102416992,-89.349098205566,anonymous,EN,2,3,,3,4,,,,3,,,,True,,,,,3,,,,2,Yes,Bachelors Degree,"$50,000 - $100,000",Male,5190273
2018-03-31 16:16:31,2018-03-31 16:19:09,IP Address,73.87.67.10,100,158,True,2018-03-31 16:19:10,R_3r0WlBVJ795xGsW,,,,,39.158798217773,-75.494102478027,anonymous,EN,1,3,1,,5,,,,,5,,,,True,,,,3,,,,3,Yes,High School,"0 - $50,000",Female,5627247
2018-03-31 16:16:46,2018-03-31 16:19:54,IP Address,66.196.26.83,100,187,True,2018-03-31 16:19:55,R_3n17xTWzZg7wETO,,,,,31.044998168945,-97.508697509766,anonymous,EN,2,3,,4,5,,,,3,,,,False,,,,,3,,,,2,Yes,High School,"0 - $50,000",Female,4348418
2018-03-31 16:17:02,2018-03-31 16:20:21,IP Address,50.82.73.90,100,199,True,2018-03-31 16:20:22,R_3P4AEz3rkYtfpre,,,,,37.218994140625,-93.317596435547,anonymous,EN,3,3,,4,,,3,,,,4,,,,False,,,,2,,,2,Yes,High School,"0 - $50,000",Female,1862220
2018-03-31 16:18:27,2018-03-31 16:20:29,IP Address,162.204.57.19,100,121,True,2018-03-31 16:20:30,R_2YA2pKGkL6aOZ3P,,,,,42.068099975586,-88.509498596191,anonymous,EN,3,4,,,,3,4,,,,3,,,,True,,,,4,3,,,Yes,High School,"0 - $50,000",Male,4324777
2018-03-31 16:16:46,2018-03-31 16:21:13,IP Address,100.0.240.12,100,267,True,2018-03-31 16:21:14,R_12ygZPJp0DYNcdK,,,,,42.424697875977,-71.111198425293,anonymous,EN,3,4,,,,4,4,,,,5,,,,False,,,,5,5,,,Yes,> 2 years of graduate school,"$50,000 - $100,000",Female,681178
2018-03-31 16:18:16,2018-03-31 16:21:15,IP Address,174.126.125.218,100,178,True,2018-03-31 16:21:15,R_3kL0r9FKrfy4qEG,,,,,30.467193603516,-89.276298522949,anonymous,EN,4,4,,5,5,,,,4,,,,True,,,,,4,,,,4,Yes,> 2 years of graduate school,"$50,000 - $100,000",Female,5503436
2018-03-31 16:18:50,2018-03-31 16:21:21,IP Address,73.26.246.119,100,151,True,2018-03-31 16:21:22,R_1mfwDZX8KSmvy72,,,,,35.063903808594,-106.4787979126,anonymous,EN,4,3,4,,,,4,,,,,1,,,,,True,,,4,5,,No,Bachelors Degree,"0 - $50,000",Female,7089197
2018-03-31 16:18:09,2018-03-31 16:22:20,IP Address,76.95.128.13,100,250,True,2018-03-31 16:22:20,R_1rewXJX57JjVph3,,,,,33.893707275391,-118.29930114746,anonymous,EN,1,4,3,,2,,,,,3,,,,True,,,,4,,,,1,No,High School,"0 - $50,000",Male,5369803
2018-03-31 16:18:48,2018-03-31 16:22:31,IP Address,107.212.241.172,100,222,True,2018-03-31 16:22:31,R_3CUEIvvhUkkRRoM,,,,,39.954803466797,-82.769302368164,anonymous,EN,2,2,,4,,5,,,,,3,,,,False,,,3,3,,,,Yes,High School,"$50,000 - $100,000",Male,4557836
2018-03-31 16:21:30,2018-03-31 16:22:36,IP Address,23.112.114.15,100,65,True,2018-03-31 16:22:37,R_5dQpVVJr74W248h,,,,,28.531097412109,-80.85230255127,anonymous,EN,3,5,,,3,2,,,2,,,,True,,,,,4,,2,,,Yes,Bachelors Degree,"$50,000 - $100,000",Male,906649
2018-03-31 16:19:34,2018-03-31 16:22:57,IP Address,73.139.175.205,100,202,True,2018-03-31 16:22:57,R_1EiIORv7dtCiIgT,,,,,26.025207519531,-80.295997619629,anonymous,EN,3,2,,,5,,5,,,2,,,,False,,,,,4,,,4,Yes,High School,"$50,000 - $100,000",Male,6393517
2018-03-31 16:19:35,2018-03-31 16:23:04,IP Address,75.107.142.119,100,208,True,2018-03-31 16:23:05,R_2Ysos6C1cN3QFSM,,,,,42.082992553711,-76.77619934082,anonymous,EN,2,2,,2,,3,,4,,,,,,,,True,,,2,,1,,Yes,High School,"0 - $50,000",Male,1053699
2018-03-31 16:22:08,2018-03-31 16:23:42,IP Address,107.172.5.209,100,94,True,2018-03-31 16:23:43,R_3JdVu1fuEHSTCal,,,,,42.888397216797,-78.876098632812,anonymous,EN,4,3,,,4,4,,4,,,,,,,,True,,,4,4,,,Yes,Other,"0 - $50,000",Male,3970150
2018-03-31 16:23:30,2018-03-31 16:24:31,IP Address,97.114.106.217,100,61,True,2018-03-31 16:24:31,R_TtIfQocGxR3tCk9,,,,,47.787704467773,-117.45550537109,anonymous,EN,2,5,,,,4,5,,,,5,,,,False,,,,2,2,,,Yes,> 2 years of graduate school,"0 - $50,000",Male,243545
2018-03-31 16:21:56,2018-03-31 16:24:34,IP Address,24.184.113.98,100,158,True,2018-03-31 16:24:35,R_cNDqLSe7VqC5rWN,,,,,40.653900146484,-74.185302734375,anonymous,EN,4,3,,,3,,3,,,4,,,,False,,,,,3,,,3,Yes,Bachelors Degree,"0 - $50,000",Male,7152955
2018-03-31 16:22:38,2018-03-31 16:24:41,IP Address,68.9.65.110,100,122,True,2018-03-31 16:24:41,R_1JL2rGJfAvpvCiU,,,,,41.705001831055,-71.460403442383,anonymous,EN,2,3,4,,5,,,,,2,,,,True,,,,2,,,,2,No,0 - 2 years of graduate school,"$100,000 - $150,000",Female,7638821
2018-03-31 16:25:47,2018-03-31 16:26:30,IP Address,198.72.247.247,100,43,True,2018-03-31 16:26:31,R_2sbscRHdRaDvFlC,,,,,34.096405029297,-117.966796875,anonymous,EN,4,3,,,,2,3,,,,4,,,,True,,,,3,5,,,No,High School,"0 - $50,000",Female,8742332
2018-03-31 16:24:48,2018-03-31 16:26:53,IP Address,96.31.26.125,100,125,True,2018-03-31 16:26:54,R_32UUM4BAtnxs5i9,,,,,42.780899047852,-96.213203430176,anonymous,EN,1,3,1,,,3,,,,,3,,,,False,,,3,,4,,,Yes,High School,"0 - $50,000",Female,6973749
2018-03-31 16:16:31,2018-03-31 16:27:49,IP Address,66.85.185.84,100,677,True,2018-03-31 16:27:50,R_3Lb8Tp7VfYLXPn5,,,,,33.435699462891,-111.91709899902,anonymous,EN,3,2,,3,4,,,5,,,,,,,,True,,,3,,,3,Yes,Bachelors Degree,"0 - $50,000",Female,8724079
2018-03-31 16:25:59,2018-03-31 16:28:01,IP Address,24.26.137.245,100,122,True,2018-03-31 16:28:01,R_D7eDvNJeAZJhUZj,,,,,39.303100585938,-82.082801818848,anonymous,EN,2,3,2,,,,3,,,,,4,,,,,True,,,4,5,,Yes,High School,"$100,000 - $150,000",Male,8463974
2018-03-31 16:25:06,2018-03-31 16:27:58,IP Address,75.65.108.244,100,172,True,2018-03-31 16:28:01,R_2Y8G0k9rqsXfuF4,,,,,32.553298950195,-92.193702697754,anonymous,EN,3,3,2,,4,,,4,,,,,,,,True,,,,4,,2,Yes,> 2 years of graduate school,"$50,000 - $100,000",Male,4898950
2018-03-31 16:27:58,2018-03-31 16:28:56,IP Address,73.79.137.217,100,57,True,2018-03-31 16:28:56,R_3r08bBj9x0hn5AS,,,,,40.430999755859,-79.922698974609,anonymous,EN,3,2,,,5,,4,,,5,,,,True,,,,,5,,,2,Yes,High School,"0 - $50,000",Female,2951644
2018-03-31 16:27:38,2018-03-31 16:31:05,IP Address,216.49.25.4,100,207,True,2018-03-31 16:31:06,R_1IWMaBemuL1XWXo,,,,,40.939498901367,-75.969497680664,anonymous,EN,3,4,,3,,,4,,3,,,,True,,,,,,,,4,2,No,Bachelors Degree,"$50,000 - $100,000",Female,551835
2018-03-31 16:29:25,2018-03-31 16:31:24,IP Address,71.236.213.96,100,119,True,2018-03-31 16:31:25,R_3MEa4fsDZpZzpDl,,,,,45.476303100586,-122.64080047607,anonymous,EN,1,1,5,,,,1,,,,,4,,,,,True,,,5,5,,Yes,High School,"0 - $50,000",Male,5602824
2018-03-31 16:29:30,2018-03-31 16:31:33,IP Address,108.66.214.58,100,122,True,2018-03-31 16:31:34,R_3PYp76wPUqAUvxG,,,,,35.67610168457,-78.81600189209,anonymous,EN,2,4,,,3,,4,,,2,,,,True,,,,,2,,,2,No,Bachelors Degree,"0 - $50,000",Female,9135618
2018-03-31 16:29:39,2018-03-31 16:31:44,IP Address,104.181.143.222,100,124,True,2018-03-31 16:31:45,R_1oBXty0SgZVicOj,,,,,34.147598266602,-117.45809936523,anonymous,EN,3,2,,3,,,3,,,,,1,,,,,True,,1,,2,,Yes,High School,"$50,000 - $100,000",Female,6002815
2018-03-31 16:29:52,2018-03-31 16:32:58,IP Address,75.115.166.15,100,186,True,2018-03-31 16:32:58,R_9RywXGixGQbw7gR,,,,,28.004196166992,-82.293601989746,anonymous,EN,2,4,,,3,2,,4,,,,,,,,True,,,2,3,,,Yes,High School,"0 - $50,000",Male,3969054
2018-03-31 16:28:07,2018-03-31 16:33:59,IP Address,174.26.224.196,100,351,True,2018-03-31 16:34:00,R_2UVMOUKHgX4nG2B,,,,,33.448394775391,-112.07399749756,anonymous,EN,1,1,5,,,,1,,,,5,,,,False,,,,,5,,1,Yes,0 - 2 years of graduate school,"$100,000 - $150,000",Female,5093619
2018-03-31 16:32:06,2018-03-31 16:35:17,IP Address,70.125.5.90,100,190,True,2018-03-31 16:35:17,R_ZwVApOAIeHVIGml,,,,,28.085906982422,-82.726699829102,anonymous,EN,2,4,,3,,2,,,1,,,,False,,,,,4,,,5,,Yes,Bachelors Degree,"0 - $50,000",Male,721900
2018-03-31 16:31:30,2018-03-31 16:35:23,IP Address,96.58.4.78,100,232,True,2018-03-31 16:35:23,R_2uErTCgVXSMdSX1,,,,,28.272201538086,-82.33219909668,anonymous,EN,3,2,,5,4,,,,,,,2,,,,,False,3,4,,,,Yes,High School,"0 - $50,000",Male,4004293
2018-03-31 16:33:55,2018-03-31 16:35:40,IP Address,75.128.183.238,100,105,True,2018-03-31 16:35:41,R_2z5W0ygu1aFvJl2,,,,,43.614700317383,-84.792701721191,anonymous,EN,2,4,,,5,,5,,,,,2,,,,,True,,2,1,,,No,> 2 years of graduate school,"$50,000 - $100,000",Male,8983409
2018-03-31 16:27:58,2018-03-31 16:35:41,IP Address,172.58.201.143,100,463,True,2018-03-31 16:35:42,R_2OJU89bvnq1BrZx,,,,,40.226196289062,-75.293098449707,anonymous,EN,3,4,,1,4,,,4,,,,,,,,False,,,2,,,5,Yes,High School,"0 - $50,000",Male,3023129
2018-03-31 16:33:03,2018-03-31 16:36:54,IP Address,98.214.50.151,100,230,True,2018-03-31 16:36:55,R_2YM5GHmWESADjsN,,,,,40.129104614258,-89.364097595215,anonymous,EN,2,4,,,,3,4,,2,,,,False,,,,,,,2,5,,Yes,Bachelors Degree,"0 - $50,000",Male,1097318
2018-03-31 16:39:32,2018-03-31 16:40:54,IP Address,96.234.170.51,100,82,True,2018-03-31 16:40:55,R_3oI0Wc9diXfYPC7,,,,,38.803207397461,-76.53279876709,anonymous,EN,4,5,2,,1,,,5,,,,,,,,True,,,,4,,2,No,Bachelors Degree,"0 - $50,000",Male,8535055
2018-03-31 16:39:48,2018-03-31 16:42:25,IP Address,69.204.64.37,100,157,True,2018-03-31 16:42:26,R_3D17uCAMyumwrkx,,,,,43.07080078125,-78.820098876953,anonymous,EN,3,4,,1,,,4,,,,3,,,,True,,,,2,,,1,Yes,Bachelors Degree,"0 - $50,000",Male,8049729
2018-03-31 16:38:39,2018-03-31 16:42:46,IP Address,74.196.54.63,100,247,True,2018-03-31 16:42:46,R_W0QmLHhlwmAYBzP,,,,,35.580505371094,-77.012702941895,anonymous,EN,3,3,,2,,,3,,,,,3,,,,,True,,2,,3,,No,0 - 2 years of graduate school,"$50,000 - $100,000",Male,6920965
2018-03-31 16:40:39,2018-03-31 16:43:41,IP Address,98.148.90.122,100,181,True,2018-03-31 16:43:42,R_3Hvr4WQwVNFfEpQ,,,,,34.108093261719,-118.22869873047,anonymous,EN,1,3,3,2,,,,,,,5,,,,False,,,3,,,,1,Yes,> 2 years of graduate school,"$50,000 - $100,000",Male,3437782
2018-03-31 16:40:46,2018-03-31 16:43:52,IP Address,71.178.41.248,100,186,True,2018-03-31 16:43:52,R_1dyO0M7U7JnHf01,,,,,38.855697631836,-77.469703674316,anonymous,EN,3,2,4,2,,,,,,,,2,,,,,True,3,,,4,,Yes,High School,"$50,000 - $100,000",Female,3805778
2018-03-31 16:42:04,2018-03-31 16:44:56,IP Address,184.0.132.168,100,172,True,2018-03-31 16:44:57,R_1IslpQKD8usIb1R,,,,,35.226806640625,-78.956199645996,anonymous,EN,3,5,1,,,,5,,,,,2,,,,,True,,,3,2,,No,Bachelors Degree,"$50,000 - $100,000",Male,8047062
2018-03-31 16:44:27,2018-03-31 16:45:32,IP Address,108.28.146.134,100,65,True,2018-03-31 16:45:33,R_xz6Tld2VJBKoCLD,,,,,38.89729309082,-77.252296447754,anonymous,EN,4,2,,,3,4,,,4,,,,True,,,,,3,,4,,,No,Bachelors Degree,"$50,000 - $100,000",Male,3566542
2018-03-31 16:42:31,2018-03-31 16:45:33,IP Address,172.56.26.198,100,182,True,2018-03-31 16:45:34,R_1lxWBKCAQLh0hTH,,,,,28.544494628906,-81.370597839355,anonymous,EN,3,3,,,3,,3,,4,,,,False,,,,,,,3,,2,Yes,High School,"0 - $50,000",Female,756567
2018-03-31 16:42:57,2018-03-31 16:45:33,IP Address,72.179.166.253,100,156,True,2018-03-31 16:45:34,R_2zHjRZwQOTUDSQR,,,,,29.625503540039,-98.629898071289,anonymous,EN,3,4,2,,,,4,,,,5,,,,True,,,,,3,,3,No,High School,"0 - $50,000",Male,3678785
2018-03-31 16:44:33,2018-03-31 16:46:19,IP Address,71.17.134.41,100,105,True,2018-03-31 16:46:20,R_p0ogACrovwDQuhX,,,,,52.011093139648,-106.79550170898,anonymous,EN,4,4,3,,,,4,,,,4,,,,False,,,,,2,,3,Yes,Bachelors Degree,"0 - $50,000",Male,9833740
2018-03-31 16:45:37,2018-03-31 16:47:22,IP Address,66.215.73.221,100,105,True,2018-03-31 16:47:23,R_3kBcImwEYrIwcut,,,,,34.147003173828,-118.13919830322,anonymous,EN,3,4,4,,,4,,,,,4,,,,False,,,4,,5,,,No,> 2 years of graduate school,"$50,000 - $100,000",Male,757962
2018-03-31 16:45:07,2018-03-31 16:47:40,IP Address,65.112.8.3,100,153,True,2018-03-31 16:47:41,R_2ymdR3Cnio48evK,,,,,42.380004882812,-71.13289642334,anonymous,EN,4,2,2,,,4,,,,,5,,,,True,,,3,,5,,,Yes,> 2 years of graduate school,"0 - $50,000",Female,8744760
2018-03-31 16:43:43,2018-03-31 16:48:09,IP Address,174.195.146.66,100,266,True,2018-03-31 16:48:09,R_3QXApEeA5F9XtDP,,,,,35.137100219727,-85.036796569824,anonymous,EN,1,3,3,3,,,,,,,4,,,,False,,,2,,,,1,Yes,Bachelors Degree,"0 - $50,000",Female,259081
2018-03-31 16:42:01,2018-03-31 16:48:15,IP Address,71.77.247.28,100,373,True,2018-03-31 16:48:16,R_1ALpZzWtHIrbBnz,,,,,35.011596679688,-77.711700439453,anonymous,EN,3,3,5,,4,,,3,,,,,,,,True,,,,5,,1,Yes,High School,"$50,000 - $100,000",Female,3989086
2018-03-31 16:45:07,2018-03-31 16:48:21,IP Address,172.58.38.192,100,193,True,2018-03-31 16:48:21,R_278ytLDSqfqUhoP,,,,,37.735000610352,-122.20880126953,anonymous,EN,4,4,4,,,3,,,,4,,,,True,,,,4,,,5,,No,> 2 years of graduate school,"$50,000 - $100,000",Male,1090868
2018-03-31 16:47:37,2018-03-31 16:50:15,IP Address,71.39.120.113,100,157,True,2018-03-31 16:50:15,R_2YSdN7rMCZCOx8v,,,,,41.263595581055,-95.935302734375,anonymous,EN,2,4,,4,,2,,,3,,,,False,,,,,3,,,4,,Yes,High School,"0 - $50,000",Female,5990081
2018-03-31 16:49:33,2018-03-31 16:50:23,IP Address,68.134.76.104,100,50,True,2018-03-31 16:50:24,R_2yr1fMeJmAo3Q2U,,,,,39.47380065918,-76.289398193359,anonymous,EN,4,5,,3,,3,,4,,,,,,,,False,,,4,,3,,Yes,Bachelors Degree,"$50,000 - $100,000",Male,7646461
2018-03-31 16:51:19,2018-03-31 16:53:14,IP Address,97.103.90.10,100,114,True,2018-03-31 16:53:14,R_1CsGhNlo4VdHIZz,,,,,28.32600402832,-81.351303100586,anonymous,EN,3,2,,1,1,,,,,,,1,,,,,False,2,1,,,,Yes,Bachelors Degree,"$50,000 - $100,000",Female,698938
2018-03-31 16:49:38,2018-03-31 16:53:26,IP Address,174.236.4.127,100,227,True,2018-03-31 16:53:26,R_3PAEiAQEMYAwL09,,,,,35.333892822266,-97.476997375488,anonymous,EN,3,4,,,3,,4,,,,,4,,,,,False,,3,3,,,No,Bachelors Degree,"0 - $50,000",Male,4239394
2018-03-31 16:45:54,2018-03-31 16:55:02,IP Address,186.91.123.87,100,548,True,2018-03-31 16:55:03,R_3EX95qfEymTQYjN,,,,,10.07389831543,-69.322799682617,anonymous,EN,1,4,,,4,,3,,,4,,,,True,,,,,4,,,1,Yes,Other,"0 - $50,000",Female,6679155
2018-03-31 16:49:15,2018-03-31 16:55:39,IP Address,181.57.248.177,100,383,True,2018-03-31 16:55:40,R_3ND3FC3ZBbPKprc,,,,,4.6638946533203,-74.044799804688,anonymous,EN,3,4,2,,4,,,,,,,4,,,,,True,4,,2,,,Yes,Other,"0 - $50,000",Male,9591433
2018-03-31 16:53:57,2018-03-31 16:57:06,IP Address,107.15.214.133,100,189,True,2018-03-31 16:57:07,R_2EphH8RfQb9JgCk,,,,,35.789505004883,-78.874298095703,anonymous,EN,3,4,,5,5,,,,3,,,,True,,,,,3,,,,5,No,Bachelors Degree,"0 - $50,000",Male,6231858
2018-03-31 16:52:09,2018-03-31 16:57:23,IP Address,108.210.113.240,100,314,True,2018-03-31 16:57:24,R_ahEkArC20Cfmivn,,,,,35.673797607422,-95.305603027344,anonymous,EN,1,3,2,,,,4,,,,,2,,,,,True,,,1,5,,No,High School,"0 - $50,000",Male,1499583
2018-03-31 16:57:58,2018-03-31 17:00:07,IP Address,70.37.216.139,100,128,True,2018-03-31 17:00:08,R_2ePCCKKi6725sqN,,,,,42.854705810547,-98.694000244141,anonymous,EN,2,2,,4,,,2,,,,,1,,,,,True,,4,,4,,Yes,Other,"$50,000 - $100,000",Female,8147110
2018-03-31 16:55:43,2018-03-31 17:01:45,IP Address,70.15.163.44,100,361,True,2018-03-31 17:01:46,R_2aJJ5J74xLDleQX,,,,,40.799896240234,-75.733901977539,anonymous,EN,3,4,3,,,,2,,,,,4,,,,,True,,,5,5,,No,Bachelors Degree,"0 - $50,000",Female,286908
2018-03-31 17:00:55,2018-03-31 17:02:25,IP Address,24.107.125.6,100,90,True,2018-03-31 17:02:26,R_1NDgJLaArVWJJDb,,,,,38.607604980469,-90.559700012207,anonymous,EN,3,3,,,5,3,,4,,,,,,,,True,,,4,4,,,Yes,Bachelors Degree,"$50,000 - $100,000",Female,9139312
2018-03-31 17:02:12,2018-03-31 17:03:05,IP Address,47.138.55.103,100,52,True,2018-03-31 17:03:05,R_rkc6BBKpqTDlxcd,,,,,33.781600952148,-118.18589782715,anonymous,EN,2,3,5,,,,4,,,,,1,,,,,True,,,5,5,,No,Bachelors Degree,"$100,000 - $150,000",Male,8105786
2018-03-31 17:03:53,2018-03-31 17:05:20,IP Address,76.94.74.53,100,86,True,2018-03-31 17:05:21,R_11aKyY02jlEa0yH,,,,,34.06689453125,-118.31089782715,anonymous,EN,2,5,2,,,,5,,,4,,,,False,,,,,,,5,3,No,Bachelors Degree,"0 - $50,000",Male,5515113
2018-03-31 17:03:50,2018-03-31 17:05:26,IP Address,73.222.140.117,100,95,True,2018-03-31 17:05:26,R_3EiesdBI1oqtDWU,,,,,37.769104003906,-122.4449005127,anonymous,EN,2,5,,1,,,5,,,,,3,,,,,True,,2,,2,,No,Bachelors Degree,"0 - $50,000",Male,3090643
2018-03-31 17:05:34,2018-03-31 17:06:21,IP Address,99.73.114.130,100,46,True,2018-03-31 17:06:21,R_1f6ZPbB2oD9k9ae,,,,,39.840103149414,-86.054801940918,anonymous,EN,2,2,2,,,3,,3,,,,,,,,False,,,,2,3,,Yes,High School,"0 - $50,000",Male,3077422
2018-03-31 17:04:02,2018-03-31 17:06:29,IP Address,73.20.85.25,100,146,True,2018-03-31 17:06:29,R_2zOcgyXXsOPvTlz,,,,,40.576507568359,-111.89379882812,anonymous,EN,4,4,,,,3,4,,,,4,,,,False,,,,2,1,,,Yes,High School,"0 - $50,000",Female,8870659
2018-03-31 17:03:58,2018-03-31 17:07:02,IP Address,72.186.187.223,100,184,True,2018-03-31 17:07:03,R_1EWBdlmotmsImSw,,,,,28.477203369141,-82.599899291992,anonymous,EN,4,4,,3,,,4,,4,,,,False,,,,,,,,4,2,No,Bachelors Degree,"$50,000 - $100,000",Male,2056736
2018-03-31 17:03:49,2018-03-31 17:07:04,IP Address,162.242.28.176,100,194,True,2018-03-31 17:07:04,R_2rotwZLflvI9E0q,,,,,35.222198486328,-97.512603759766,anonymous,EN,4,2,4,4,,,,,,,,3,,,,,False,3,,,4,,Yes,High School,"0 - $50,000",Male,5038267
2018-03-31 17:06:43,2018-03-31 17:07:24,IP Address,71.57.10.200,100,40,True,2018-03-31 17:07:24,R_3MFOhXNBOeAWV1D,,,,,41.973403930664,-88.206497192383,anonymous,EN,3,3,3,2,,,,,,,3,,,,True,,,3,,,,2,No,Bachelors Degree,"$100,000 - $150,000",Male,2549579
2018-03-31 17:04:59,2018-03-31 17:07:25,IP Address,97.86.103.65,100,145,True,2018-03-31 17:07:25,R_2ARMCkE88lXVxUW,,,,,43.70979309082,-87.747802734375,anonymous,EN,3,3,3,,,2,,3,,,,,,,,True,,,,4,3,,Yes,> 2 years of graduate school,"0 - $50,000",Female,336942
2018-03-31 17:06:04,2018-03-31 17:07:53,IP Address,174.217.3.168,100,109,True,2018-03-31 17:07:54,R_323egYL3vo80Aqr,,,,,41.689697265625,-93.795097351074,anonymous,EN,2,2,4,,5,,,2,,,,,,,,True,,,,4,,2,No,> 2 years of graduate school,"$100,000 - $150,000",Male,7478300
2018-03-31 17:05:31,2018-03-31 17:08:00,IP Address,216.174.185.87,100,149,True,2018-03-31 17:08:01,R_2PiDn0FdRdi0bBj,,,,,39.787506103516,-89.750801086426,anonymous,EN,2,3,,3,,,4,,,,4,,,,False,,,,4,,,4,No,High School,"0 - $50,000",Male,8429300
2018-03-31 17:06:05,2018-03-31 17:08:12,IP Address,99.129.94.109,100,126,True,2018-03-31 17:08:12,R_3O8RiFLeedGmOHg,,,,,42.246200561523,-83.179000854492,anonymous,EN,4,4,4,3,,,,,,,,1,,,,,True,3,,,4,,Yes,Bachelors Degree,"$50,000 - $100,000",Male,4780187
2018-03-31 17:05:07,2018-03-31 17:08:38,IP Address,65.31.130.79,100,211,True,2018-03-31 17:08:38,R_8u1KfxYpaoJ5fXP,,,,,43.043395996094,-87.894500732422,anonymous,EN,2,3,3,,5,,,,,4,,,,True,,,,4,,,,2,Yes,Bachelors Degree,"0 - $50,000",Male,8093793
2018-03-31 17:05:56,2018-03-31 17:09:00,IP Address,76.104.204.107,100,184,True,2018-03-31 17:09:00,R_tYD3LObR4U2bek9,,,,,48.739501953125,-122.48089599609,anonymous,EN,2,3,4,,5,,,,,4,,,,True,,,,4,,,,1,No,Bachelors Degree,"0 - $50,000",Female,6938078
2018-03-31 17:05:20,2018-03-31 17:09:34,IP Address,76.102.115.62,100,253,True,2018-03-31 17:09:34,R_2b0DZrcVGsovj0N,,,,,37.721694946289,-122.44439697266,anonymous,EN,2,4,3,,,2,,,,4,,,,True,,,,4,,,4,,No,Bachelors Degree,"$100,000 - $150,000",Female,4762815
2018-03-31 17:06:12,2018-03-31 17:09:44,IP Address,73.41.60.239,100,211,True,2018-03-31 17:09:45,R_2ROZG93AL3D9oGD,,,,,36.887405395508,-119.76969909668,anonymous,EN,2,3,3,3,,,,3,,,,,,,,True,,,,,2,3,Yes,Bachelors Degree,"$150,000 or greater",Female,8025631
2018-03-31 17:08:21,2018-03-31 17:10:11,IP Address,173.239.228.91,100,110,True,2018-03-31 17:10:11,R_3FPa3X4dtBsP2pD,,,,,37.339401245117,-121.89500427246,anonymous,EN,3,5,,,,3,5,,2,,,,True,,,,,,,1,1,,No,High School,"$50,000 - $100,000",Male,5837974
2018-03-31 17:06:08,2018-03-31 17:10:44,IP Address,99.67.160.193,100,275,True,2018-03-31 17:10:44,R_BufIHgxE4Zk307D,,,,,33.881805419922,-117.85029602051,anonymous,EN,3,2,,,5,2,,,,4,,,,True,,,,3,4,,,,Yes,Bachelors Degree,"$50,000 - $100,000",Female,3837756
2018-03-31 17:09:42,2018-03-31 17:10:46,IP Address,24.159.97.45,100,64,True,2018-03-31 17:10:46,R_UMg7XHHxP90LJJv,,,,,33.956207275391,-83.987998962402,anonymous,EN,2,4,3,,4,,,,,4,,,,True,,,,4,,,,2,Yes,Bachelors Degree,"$50,000 - $100,000",Male,3478880
2018-03-31 17:08:56,2018-03-31 17:11:02,IP Address,24.102.129.220,100,126,True,2018-03-31 17:11:04,R_O0CM3oJkXoqyaJ3,,,,,40.615203857422,-75.543701171875,anonymous,EN,2,3,,,3,1,,,,3,,,,False,,,,3,2,,,,No,High School,"0 - $50,000",Female,1931176
2018-03-31 17:09:29,2018-03-31 17:11:41,IP Address,107.77.234.150,100,131,True,2018-03-31 17:11:41,R_WlceO1g6ObS6f7z,,,,,33.920303344727,-84.61799621582,anonymous,EN,3,3,4,,4,,,,,,,4,,,,,True,3,,4,,,No,High School,"0 - $50,000",Female,3373466
2018-03-31 17:06:48,2018-03-31 17:12:11,IP Address,72.93.64.172,100,322,True,2018-03-31 17:12:12,R_2amq58DbXrXSqXB,,,,,42.136505126953,-71.755897521973,anonymous,EN,2,4,,3,,,4,,,,,3,,,,,True,,4,,4,,No,Bachelors Degree,"$50,000 - $100,000",Male,276669
2018-03-31 17:09:26,2018-03-31 17:12:19,IP Address,107.77.241.2,100,172,True,2018-03-31 17:12:20,R_2QVx7qeubuUdy92,,,,,37.751007080078,-97.821998596191,anonymous,EN,4,4,,,,2,4,,,,5,,,,True,,,,3,2,,,No,Bachelors Degree,"$50,000 - $100,000",Female,185722
2018-03-31 17:11:36,2018-03-31 17:12:19,IP Address,107.142.176.135,100,43,True,2018-03-31 17:12:20,R_2rIqnzfmehhjJkO,,,,,41.584197998047,-87.495597839355,anonymous,EN,3,4,3,,,2,,3,,,,,,,,True,,,,4,2,,Yes,> 2 years of graduate school,"$50,000 - $100,000",Male,293032
